GCM-RCM;ZH;deltaDegre;ref;fut;surface
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;B7;2.017;2.507;4.524;470
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;J1;1.605;6.225;7.83;2960
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;J4;1.461;6.784;8.244;2856
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;J3;1.467;6.88;8.347;4241
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;J6;1.547;6.663;8.21;1618
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;J5;1.543;6.043;7.586;2612
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;J8;1.608;5.852;7.46;3605
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;R2;1.72;5.842;7.561;1191
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;J7;1.705;5.701;7.407;5707
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;B0;1.922;1.913;3.835;447
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;R1;1.742;5.579;7.321;1460
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;R4;1.712;6.212;7.924;881
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;R3;1.703;6.162;7.865;1497
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;R6;1.705;6.019;7.723;1327
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;R5;1.69;6.364;8.054;1378
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;R8;1.635;6.989;8.625;55
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;J0;1.657;5.918;7.575;2767
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;R7;1.71;6.532;8.242;772
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;A9;1.993;2.268;4.261;3836
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;A8;1.985;2.668;4.653;2079
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;R0;1.684;5.476;7.16;1348
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;I9;1.701;5.265;6.966;1107
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;Z4;1.413;7.976;9.389;3
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;A1;2.27;1.891;4.161;1808
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;I8;1.706;5.211;6.918;477
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;A0;2.088;2.53;4.618;895
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;Z6;1.673;7.106;8.779;175
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;A3;2.046;2.387;4.434;2549
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;Z5;1.579;7.435;9.014;254
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;Z8;2.134;9.124;11.258;27
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;A2;2.222;2.146;4.368;2953
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;A5;1.966;2.236;4.202;1930
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;A4;2.169;1.529;3.699;1784
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;Q9;1.861;6.687;8.548;1028
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;A7;1.973;2.6;4.573;2670
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;A6;2.022;2.046;4.068;3092
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;Q8;1.767;7.606;9.373;1083
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;I1;1.748;5.242;6.989;1809
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;I0;1.751;4.752;6.503;1308
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;I3;1.756;5.745;7.501;543
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;I2;1.787;4.74;6.527;2971
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;I5;1.634;6.563;8.198;1468
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;I4;1.697;5.635;7.332;2063
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;I7;1.678;5.825;7.503;1112
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;I6;1.661;6.673;8.334;1255
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;M1;2.876;19.292;22.168;8294
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;M0;2.839;19.048;21.887;7963
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;M3;2.68;18.522;21.202;5838
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;M2;2.684;19.809;22.493;21
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;U4;3.339;20.312;23.651;4014
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;U1;3.185;19.549;22.734;5793
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;U0;3.111;19.118;22.229;6186
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;U3;3.142;20.072;23.215;5720
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;U2;3.204;18.387;21.592;7728
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;L4;3.331;19.059;22.39;3885
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;L3;2.881;19.934;22.815;818
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;L6;2.898;19.957;22.855;1772
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;L5;3.117;19.449;22.565;3913
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;L8;2.807;19.781;22.587;3667
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;L7;2.818;19.954;22.773;1312
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;D0;2.605;18.003;20.609;1133
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;L9;2.801;19.862;22.663;1484
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;L0;3.283;18.881;22.164;4402
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;L2;2.82;19.717;22.537;3218
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;L1;2.911;19.738;22.649;1841
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;K3;3.371;18.883;22.254;5605
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;K2;3.627;17.391;21.018;8745
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;K5;3.295;19.38;22.676;6822
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;K4;3.014;19.54;22.554;10008
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;K7;2.963;19.721;22.684;3446
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;K6;3.007;19.697;22.704;7121
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;O1;3.426;18.548;21.974;4132
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;O0;3.514;17.293;20.807;5818
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;O3;3.674;19.263;22.938;5301
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;O2;3.103;21.22;24.323;5193
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;O5;3.48;20.219;23.7;5961
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;O4;3.378;20.479;23.857;4491
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;F6;2.98;19.007;21.987;7321
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;W1;4.018;13.449;17.468;3064
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;F5;3.134;18.746;21.88;5515
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;W0;3.974;12.665;16.64;2711
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;W3;3.46;19.052;22.512;2497
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;W2;4.028;13.92;17.948;3619
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;F7;2.882;19.962;22.844;1105
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;N6;2.616;20.179;22.795;771
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;N5;2.632;19.769;22.402;404
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;N8;2.485;20.117;22.603;1301
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;N7;2.626;19.626;22.252;590
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;F0;3.296;19.128;22.424;3972
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;F2;3.009;19.443;22.451;1712
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;F1;3.172;19.131;22.303;4595
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;F4;2.994;19.426;22.42;9621
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;F3;3.32;19.291;22.61;10836
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;N0;2.346;19.295;21.641;1075
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;N2;2.407;19.505;21.912;619
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;N1;2.418;19.358;21.775;753
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;N4;2.718;19.938;22.656;1216
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;N3;2.555;19.502;22.057;1973
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;V6;3.383;21.527;24.911;2137
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;V5;3.486;21.157;24.643;5731
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;V7;3.176;23.106;26.282;3702
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;E5;2.415;17.365;19.78;3202
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;V0;3.785;15.856;19.641;3445
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;E4;2.287;17.492;19.78;2241
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;V2;3.435;17.867;21.302;3760
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;E6;2.515;17.898;20.413;6568
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;V1;3.45;18.675;22.125;5949
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;V4;3.527;20.052;23.578;4936
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;V3;3.442;20.294;23.736;5191
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;M5;2.743;19.69;22.433;1856
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;M4;2.689;19.732;22.422;233
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;M7;2.637;19.383;22.02;2356
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;M6;2.634;19.399;22.033;2540
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;M8;2.478;19.414;21.892;2581
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;E1;2.501;18.279;20.78;2658
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;E3;2.423;17.959;20.381;2825
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;Q1;3.146;20.633;23.779;1586
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;E2;2.492;18.319;20.811;1210
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;Q0;3.244;19.38;22.624;2461
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;Q3;2.996;20.793;23.789;2194
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;Q2;3.126;20.814;23.939;3146
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;Q5;3.049;20.294;23.342;1425
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;Q4;3.968;14.483;18.452;1368
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;Q7;3.027;19.308;22.335;1534
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;Y9;3.516;21.974;25.49;2858
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;Q6;3.591;15.69;19.281;1089
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;Y8;3.774;21.595;25.369;2698
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;Y1;3.319;20.968;24.287;5327
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;Y0;3.415;20.179;23.594;5199
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;Y3;3.1;23.619;26.718;3125
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;Y2;3.435;21.763;25.199;4403
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;H7;2.427;17.759;20.186;628
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;Y5;3.381;22.61;25.991;4493
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;Y4;3.241;23.244;26.484;4635
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;Y7;3.599;21.458;25.058;3118
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;Y6;4.055;17.192;21.246;3977
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;P8;2.872;20.591;23.463;1037
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;P7;3.008;20.319;23.327;2799
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;H0;2.706;18.387;21.093;4977
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;P9;2.834;21.076;23.91;594
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;H2;2.753;18.546;21.298;4017
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;H1;2.925;18.763;21.687;7940
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;H4;2.829;18.502;21.332;6017
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;H3;2.734;18.246;20.98;4070
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;H6;2.674;17.79;20.463;2312
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;P0;3.628;16.903;20.532;3289
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;H5;2.489;17.668;20.158;2035
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;P2;3.448;20.454;23.902;3067
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;P1;3.547;18.158;21.705;3300
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;P4;3.291;20.519;23.81;1282
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;P3;3.413;18.869;22.282;2449
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;P6;3.185;20.219;23.404;3747
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;P5;3.016;20.895;23.911;2394
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;X0;4.277;13.613;17.89;4831
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;X2;3.923;18.686;22.609;2298
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;G7;2.336;17.151;19.487;480
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;X1;3.798;18.841;22.639;4603
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;G6;2.321;17.161;19.482;453
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;X3;3.503;22.057;25.56;2640
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;O7;3.795;17.11;20.905;5706
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;O6;3.084;20.897;23.981;7252
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;O9;2.971;20.822;23.792;6512
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;O8;3.417;20.503;23.919;5821
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;G1;2.242;16.962;19.204;346
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;G0;2.405;17.155;19.56;762
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;G3;2.263;17.158;19.421;228
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;G2;2.305;17.036;19.34;1033
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;G5;2.155;17.053;19.208;242
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;S3;2.682;20.6;23.282;1523
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;G4;2.247;17.135;19.382;300
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;S2;2.963;20.545;23.508;2029
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;S5;2.58;19.961;22.541;370
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;S4;2.737;20.517;23.253;1554
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;S6;2.635;19.396;22.031;200
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;S9;3.281;16.076;19.357;74
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;K1;3.326;19.242;22.567;11062
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;K0;3.628;17.851;21.479;7272
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;S1;2.685;20.407;23.092;2790
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;S0;2.618;20.418;23.036;1911
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;J9;2.498;19.097;21.596;1522
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;B2;3.069;18.484;21.554;1439
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;B1;3.159;18.346;21.505;1321
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;B4;3.022;18.446;21.468;1652
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;B3;2.986;18.523;21.509;945
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;B6;2.929;17.485;20.414;90
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_JJA.nc;B5;2.932;18.128;21.06;1446
