"GWL","EXP","GCM","RCM","BC","SH","deltaRR_DJF","deltaRR_JJA","deltaTMm_DJF","deltaTMm_JJA"
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","M8",20,-7.5,1.818,1.588
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","E1",32.1,-9.8,2.068,1.731
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","E3",27,-5.6,2.02,1.546
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","Q1",6.8,-18.3,1.818,1.859
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","E2",30.5,-5.7,2.047,1.667
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","Q0",3.2,-14.5,1.819,1.867
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","Q3",6.8,-16.4,1.841,1.702
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","Q2",10.9,-15.5,1.836,1.786
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","Q5",1.1,-15.3,1.823,1.726
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","Q4",-2.3,-10.3,1.827,2.464
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","Q7",4.6,-14.1,1.927,1.752
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","Y9",-25.8,-29.4,1.454,2.103
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","Q6",1.1,-16.7,1.87,2.182
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","Y8",-12.2,-27.5,1.344,2.159
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","Y1",-10.1,-21,1.836,2.25
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","Y0",-28,-23.7,1.892,2.312
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","Y3",-6.6,-28.6,2.005,2.189
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","Y2",-7.5,-22.9,2,2.327
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","H7",26.6,6.3,1.861,1.321
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","Y5",4.8,-42,1.797,2.165
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","Y4",1.9,-36.2,1.812,2.116
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","Y7",-17.3,-15.1,1.407,1.994
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","Y6",4.1,-24.9,2.314,2.636
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","P8",20.6,-16,1.881,1.912
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","P7",20.6,-18.9,1.925,2.043
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","H0",31.6,-12.3,2.146,1.84
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","P9",19.8,-14.3,1.858,1.864
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","H2",32.9,-6.3,2.16,1.813
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","H1",25.5,-14.8,2.238,1.99
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","H4",29.1,-10,2.123,1.828
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","H3",30.5,-9.3,2.119,1.698
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","H6",29.2,-5.3,2.068,1.614
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","P0",16.1,-14.8,2.126,2.316
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","H5",27.6,-2.3,2.032,1.447
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","P2",15.3,-20.9,1.947,2.234
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","P1",16,-17.3,2.055,2.316
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","P4",18.5,-19.4,1.921,2.161
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","P3",17,-15.7,1.986,2.261
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","P6",19.7,-19,1.915,2.12
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","P5",19.8,-21,1.898,1.975
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","X0",1.5,-15.4,2.171,2.94
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","X2",4.6,-24.1,2.205,2.636
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","G7",28,2,1.917,1.285
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","X1",7.7,-17.7,2.414,2.493
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","G6",28.5,1.9,1.952,1.304
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","X3",7.4,-22.2,1.992,2.28
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","O7",11.6,-10.7,2.341,2.455
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","O6",8.9,-20.3,1.808,1.958
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","O9",15.7,-14.7,1.854,1.822
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","O8",12.9,-18.3,1.958,2.262
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","G1",26.8,1.3,1.983,1.335
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","G0",27.9,-3.9,2.058,1.452
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","G3",28.2,3.1,2.03,1.339
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","G2",27.9,0.6,2.04,1.385
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","G5",29.4,2.2,1.961,1.24
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","S3",15.4,-15.8,1.817,1.474
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","G4",28.2,3.5,2.012,1.314
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","S2",13.5,-12.4,1.875,1.649
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","S5",6.1,-6.5,1.933,1.387
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","S4",13,-15.1,1.852,1.425
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","S6",6.5,-5.8,2.011,1.446
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","S9",0.8,-16.3,2.044,1.971
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","K1",26.7,-10.3,2.212,2.224
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","K0",19.1,-9.2,2.255,2.262
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","S1",21.3,-5.5,1.778,1.522
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","S0",20.4,-3.3,1.804,1.683
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","J9",24,-9.6,1.827,1.608
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","B2",27.4,-9.3,2.379,2.089
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","B1",32.5,-6.3,2.343,2.118
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","B4",23.7,-13.4,2.193,1.978
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","B3",22.3,-14.7,2.206,1.976
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","B6",29.5,-10.8,2.237,1.828
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","B5",26.1,-10.5,2.168,1.889
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","J2",19.7,-1.8,1.616,1.384
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","B7",31.1,-11.6,2.177,1.804
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","J1",20.5,-4.8,1.788,1.466
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","J4",22.1,-7.9,1.614,1.562
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","J3",22,-5.1,1.584,1.473
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","J6",23.2,-13.1,1.691,1.616
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","J5",23.8,-7.2,1.698,1.585
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","J8",27.1,-10,1.797,1.611
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","R2",19.6,-8.2,1.944,1.959
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","J7",28,-4.7,1.899,1.618
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","B0",32,-6.2,2.313,2.12
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","R1",19,-12.4,1.944,2.046
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","R4",19.9,-9.9,1.895,1.892
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","R3",19.6,-7,1.907,1.879
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","R6",17.7,-1.7,1.892,1.802
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","R5",19.9,-5,1.854,1.786
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","R8",21.5,0.8,1.743,1.569
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","J0",24.3,-3,1.859,1.478
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","R7",20.5,0.9,1.837,1.715
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","A9",30.5,-7.8,2.387,2.076
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","A8",26.4,-12.9,2.331,2.033
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","R0",17.7,-9.6,1.962,1.971
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","I9",25.1,4.5,1.85,1.469
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","Z4",22.5,-2,1.528,1.27
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","A1",36.2,0.8,2.601,2.009
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","I8",21.1,2.7,1.852,1.441
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","A0",43.5,1.3,2.48,1.856
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","Z6",20.8,-0.1,1.74,1.554
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","A3",35.9,-0.8,2.497,1.976
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","Z5",19.5,-3.8,1.666,1.458
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","Z8",-2.3,-53.4,1.711,1.881
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","A2",37.2,0,2.558,1.972
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","A5",33.4,-6.5,2.404,2.111
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","A4",30.6,-4.8,2.528,2.083
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","Q9",5.4,-9,1.971,1.626
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","A7",30.1,-10.4,2.393,2.088
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","A6",33.2,-5.5,2.471,2.044
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","Q8",6.8,-10.8,1.923,1.584
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","I1",27.2,1.5,1.998,1.466
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","I0",28,-1.1,2.01,1.517
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","I3",21.7,5.5,1.954,1.363
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","I2",25.2,0.3,1.996,1.553
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","I5",21.3,-1.3,1.682,1.25
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","I4",20.3,2.9,1.87,1.351
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","I7",19.6,0.1,1.797,1.329
"GWL-20","historical-rcp85","EC-EARTH","RCA4","ADAMONT","I6",21.9,-1.1,1.653,1.242
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","M1",34.9,-28.8,1.47,1.158
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","M0",26.9,-26.3,1.384,1.08
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","M3",25.5,-27,1.325,1.04
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","M2",38.3,-29,1.39,1.091
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","U4",45,-6.8,1.709,1.666
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","U1",40.3,-5.2,1.602,1.463
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","U0",42.3,-6.7,1.684,1.398
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","U3",43.4,-7.2,1.643,1.505
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","U2",31.7,-15.8,1.726,1.564
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","L4",35.3,-24.8,1.537,1.432
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","L3",45.8,-31.2,1.499,1.292
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","L6",45.4,-28.7,1.565,1.272
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","L5",40.1,-31.1,1.515,1.376
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","L8",38.2,-27.5,1.399,1.206
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","L7",41.6,-30.6,1.464,1.207
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","D0",21.8,-21.9,1.28,0.988
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","L9",35.7,-32,1.418,1.135
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","L0",33.8,-31.5,1.537,1.523
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","L2",46,-33.6,1.508,1.277
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","L1",45.6,-33.7,1.491,1.322
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","K3",34.1,-20.8,1.605,1.573
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","K2",37,-17.3,1.715,1.874
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","K5",42.1,-23.2,1.565,1.448
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","K4",44.9,-25.5,1.616,1.281
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","K7",42.6,-25.5,1.548,1.269
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","K6",45.8,-22.5,1.554,1.29
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","O1",10.6,-12.8,1.47,1.997
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","O0",11.6,-19.4,1.424,1.95
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","O3",34.2,-10.5,1.707,2.189
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","O2",19,-7.8,1.652,1.889
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","O5",24.4,-23.8,1.745,1.987
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","O4",18.2,-5.2,1.706,2.021
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","F6",29.2,-21.2,1.472,1.153
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","W1",29.3,-21.5,1.623,2.355
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","F5",26.5,-15.9,1.589,1.293
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","W0",32.8,-20.8,1.659,2.372
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","W3",32,-18.4,1.757,1.941
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","W2",39.1,-23.6,1.827,2.365
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","F7",26.9,-28.1,1.365,1.124
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","N6",39.6,-34.7,1.504,1.171
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","N5",32.2,-32.8,1.442,1.161
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","N8",36.4,-39.9,1.447,1.11
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","N7",28.5,-33.9,1.418,1.138
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","F0",35.1,-13.2,1.592,1.343
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","F2",33,-16.5,1.501,1.202
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","F1",33.3,-15.9,1.577,1.264
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","F4",36.7,-23,1.568,1.218
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","F3",38.5,-13.1,1.576,1.388
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","N0",33.1,-34.3,1.198,0.933
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","N2",32.6,-28.3,1.248,1.06
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","N1",32.8,-34.8,1.272,1.032
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","N4",38.4,-35.2,1.461,1.214
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","N3",28.5,-33,1.373,1.107
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","V6",39.4,-22.8,1.923,2.109
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","V5",47.2,-12.7,1.798,2.159
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","V7",30,-16,1.779,2.124
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","E5",31.9,-17.8,1.189,0.821
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","V0",37.8,-20.6,1.744,2.101
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","E4",34.7,-10.4,1.138,0.794
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","V2",29.3,-21.6,1.934,1.759
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","E6",29.6,-22.1,1.266,0.904
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","V1",35,-21.4,1.72,1.971
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","V4",43.7,-13.5,1.818,2.085
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","V3",47.5,-11.8,1.715,1.853
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","M5",37,-27.9,1.355,1.135
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","M4",38.1,-27,1.378,1.09
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","M7",28.8,-31.7,1.377,1.104
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","M6",31.5,-30.6,1.35,1.079
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","M8",29.7,-34.1,1.289,1.007
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","E1",28.6,-19.9,1.231,0.95
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","E3",31,-14.8,1.185,0.883
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","Q1",21.6,-30,1.519,1.583
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","E2",28.7,-19.6,1.219,0.938
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","Q0",18.2,-17.4,1.468,1.618
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","Q3",22.4,-34.9,1.557,1.387
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","Q2",26.5,-35.8,1.59,1.685
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","Q5",18.4,-24.7,1.41,1.327
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","Q4",11.2,-22.6,1.396,2.202
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","Q7",19.7,-19.7,1.443,1.386
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","Y9",20.6,-16.1,1.657,2.528
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","Q6",13.4,-25.5,1.4,1.979
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","Y8",10.1,-30.4,1.745,2.692
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","Y1",17.5,-11.7,1.614,2.075
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","Y0",21,-15.4,1.623,2.248
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","Y3",20.3,-22.1,1.901,2.263
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","Y2",28.8,-15.8,1.754,2.292
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","H7",27.6,-28.5,1.182,0.811
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","Y5",14.5,-26.8,1.833,2.499
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","Y4",11.9,-30.5,1.838,2.333
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","Y7",17,-22.6,1.616,2.442
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","Y6",30.5,-29.5,1.645,2.716
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","P8",46.8,-33.2,1.467,1.326
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","P7",45,-33,1.505,1.381
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","H0",23.3,-22.3,1.338,1.025
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","P9",46.4,-34.3,1.492,1.344
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","H2",31.4,-23.2,1.384,1.003
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","H1",25.3,-21.3,1.47,1.142
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","H4",30.1,-22.7,1.389,1.054
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","H3",28.1,-22.9,1.339,0.975
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","H6",23.3,-23.7,1.316,0.96
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","P0",31.4,-29,1.743,1.841
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","H5",27.3,-23.3,1.233,0.875
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","P2",29,-30.6,1.634,1.722
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","P1",31,-30.9,1.765,1.881
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","P4",37.7,-32.1,1.562,1.589
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","P3",32,-33.7,1.668,1.72
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","P6",41.4,-32.9,1.527,1.491
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","P5",43.3,-28.6,1.523,1.44
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","X0",44.5,-20.7,1.87,2.58
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","X2",28.2,-31.6,1.91,2.659
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","G7",30.6,-25.4,1.172,0.771
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","X1",36.1,-27,2.009,2.492
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","G6",29.6,-21.6,1.189,0.784
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","X3",27.9,-30.2,1.966,2.325
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","O7",42.2,-20.7,1.823,2.146
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","O6",25.3,-21.6,1.58,1.733
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","O9",37,-32.8,1.521,1.515
"GWL-20","historical-rcp85","IPSL-CM5A-MR","HIRHAM5","ADAMONT","O8",29.5,-28.3,1.678,1.806
