GCM-RCM;ZH;deltaDegre;ref;fut;surface
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;G4;0.781;4.795;5.576;300
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;S2;1.006;6.413;7.418;2029
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;S5;0.948;8.269;9.217;370
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;S4;1.049;7.489;8.538;1554
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;S6;0.998;7.383;8.381;200
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;S9;1.005;3.563;4.568;74
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;K1;0.904;3.3;4.204;11062
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;K0;0.911;2.152;3.063;7272
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;S1;0.952;7.039;7.991;2790
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;S0;0.917;6.756;7.673;1911
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;J9;0.808;6.181;6.989;1522
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;B2;0.966;2.488;3.455;1439
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;B1;1.048;1.947;2.995;1321
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;B4;0.904;2.687;3.591;1652
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;B3;0.884;2.991;3.875;945
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;B6;0.884;2.388;3.272;90
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;B5;0.903;2.93;3.832;1446
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;J2;0.61;6.718;7.329;1956
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;B7;0.9;2.507;3.406;470
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;J1;0.718;6.225;6.943;2960
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;J4;0.54;6.784;7.324;2856
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;J3;0.546;6.88;7.426;4241
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;J6;0.665;6.663;7.328;1618
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;J5;0.628;6.043;6.67;2612
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;J8;0.74;5.852;6.592;3605
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;R2;0.842;5.842;6.683;1191
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;J7;0.822;5.701;6.523;5707
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;B0;1.057;1.913;2.97;447
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;R1;0.761;5.579;6.341;1460
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;R4;0.883;6.212;7.095;881
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;R3;0.87;6.162;7.032;1497
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;R6;0.876;6.019;6.895;1327
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;R5;0.896;6.364;7.26;1378
tasAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seasmean_1950-2099_DJF.nc;R8;0.919;6.989;7.909;55
