GCM-RCM;ZH;delta%;ref;fut;surface
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;R8;19.6;189.694;226.781;55
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;J0;18.9;201.994;240.071;2767
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;R7;17;209.866;245.499;772
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;A9;16.1;215.71;250.518;3836
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;A8;13.6;218.381;248.065;2079
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;R0;14.9;220.463;253.28;1348
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;I9;12.6;261.451;294.421;1107
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;Z4;10.9;278.667;309.047;3
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;A1;24.5;251.036;312.47;1808
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;I8;15.4;281.857;325.339;477
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;A0;25.5;165.85;208.059;895
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;Z6;19.8;195.372;233.975;175
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;A3;22.8;189.832;233.034;2549
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;Z5;23.2;206.61;254.581;254
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;Z8;60.3;186.001;298.234;27
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;A2;23;216.164;265.83;2953
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;A5;13.6;220.415;250.442;1930
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;A4;13.1;366.13;414.192;1784
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;Q9;9.6;438.931;480.989;1028
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;A7;12.2;203.104;227.811;2670
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;A6;16.7;281.048;327.975;3092
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;Q8;15.3;366.441;422.553;1083
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;I1;12;188.425;210.952;1809
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;I0;9.5;212.445;232.624;1308
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;I3;13.2;209.083;236.612;543
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;I2;10.9;224.885;249.405;2971
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;I5;13.6;285.708;324.634;1468
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;I4;10.3;246.328;271.615;2063
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;I7;14.6;270.891;310.358;1112
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_DJF.nc;I6;17.2;261.073;305.981;1255
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;M1;10.4;143.51;158.391;8294
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;M0;3.2;144.258;148.939;7963
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;M3;0.6;144.562;145.387;5838
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;M2;0.3;127.776;128.183;21
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;U4;13.2;214.279;242.616;4014
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;U1;19;227.859;271.113;5793
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;U0;18.3;233.839;276.683;6186
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;U3;15.7;217.068;251.252;5720
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;U2;14.2;313.546;358.128;7728
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;L4;4;204.609;212.845;3885
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;L3;10.8;140.245;155.349;818
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;L6;14.4;154.731;177.075;1772
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;L5;3.6;186.216;192.865;3913
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;L8;9.8;133.377;146.48;3667
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;L7;14.7;135.611;155.505;1312
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;D0;-0.9;216.583;214.663;1133
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;L9;7.7;128.236;138.122;1484
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;L0;-2;227.398;222.934;4402
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;L2;1.5;150.994;153.293;3218
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;L1;1.8;168.111;171.174;1841
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;K3;7.8;221.821;239.215;5605
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;K2;7.7;231.311;249.201;8745
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;K5;7.3;200.301;214.972;6822
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;K4;14.2;161.059;183.88;10008
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;K7;11.7;157.903;176.432;3446
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;K6;13.1;165.221;186.841;7121
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;O1;-5;221.014;209.86;4132
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;O0;-4.5;266.112;254.246;5818
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;O3;1.6;179.361;182.234;5301
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;O2;-2.4;160.576;156.764;5193
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;O5;-0.3;184.322;183.858;5961
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;O4;-3.1;183.333;177.708;4491
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;F6;10.2;173.253;190.913;7321
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;W1;2.1;295.806;301.873;3064
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;F5;17.7;218.44;257.183;5515
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;W0;4;338.539;352.152;2711
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;W3;9.7;241.911;265.467;2497
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;W2;2.4;265.688;271.992;3619
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;F7;10.1;161.675;178.069;1105
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;N6;-4.4;140.013;133.894;771
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;N5;1.8;142.556;145.169;404
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;N8;-5.8;129.735;122.24;1301
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;N7;4.7;141.943;148.575;590
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;F0;19.2;193.739;231.025;3972
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;F2;16.5;162.667;189.547;1712
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;F1;18.4;191.074;226.312;4595
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;F4;13.5;162.032;183.95;9621
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;F3;17.8;190.832;224.753;10836
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;N0;-4.9;114.948;109.344;1075
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;N2;-7.3;125.524;116.421;619
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;N1;-5.2;126.281;119.745;753
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;N4;-2.1;150.011;146.839;1216
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;N3;-2.6;137.718;134.116;1973
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;V6;5.5;135.904;143.335;2137
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;V5;7.1;170.329;182.505;5731
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;V7;10.2;119.109;131.202;3702
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;E5;7.1;189.545;202.956;3202
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;V0;9.5;384.658;421.142;3445
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;E4;3.8;176.599;183.255;2241
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;V2;10.7;333.139;368.7;3760
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;E6;4.1;175.139;182.343;6568
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;V1;10.3;293.421;323.524;5949
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;V4;11.6;188.555;210.446;4936
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;V3;13.9;202.795;230.953;5191
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;M5;3.8;125.681;130.462;1856
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;M4;1.9;127.537;129.944;233
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;M7;-0.9;140.5;139.255;2356
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;M6;0.6;127.784;128.552;2540
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;M8;-3.8;124.355;119.668;2581
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;E1;-3.7;190.25;183.301;2658
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;E3;-2;181.98;178.268;2825
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;Q1;-0.3;195.91;195.378;1586
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;E2;-4.1;188.331;180.577;1210
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;Q0;-1.8;214.293;210.417;2461
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;Q3;3.6;205.285;212.638;2194
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;Q2;1.5;184.004;186.851;3146
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;Q5;-6.9;243.161;226.468;1425
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;Q4;-0.8;302.011;299.674;1368
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;Q7;-4.4;274.391;262.288;1534
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;Y9;-12.5;91.019;79.681;2858
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;Q6;-4;324.486;311.546;1089
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;Y8;-12.5;93.903;82.125;2698
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;Y1;-3;146.067;141.623;5327
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;Y0;-0.3;149.146;148.663;5199
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;Y3;1.1;108.587;109.835;3125
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;Y2;-4.1;137.116;131.483;4403
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;H7;15.2;165.81;190.994;628
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;Y5;8.4;116.173;125.893;4493
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;Y4;27.1;82.512;104.862;4635
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;Y7;-15.4;94.781;80.139;3118
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;Y6;-5;205.094;194.838;3977
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;P8;7.4;159.335;171.055;1037
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;P7;0.2;177.897;178.2;2799
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;H0;6.5;196.577;209.435;4977
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;P9;4.7;157.137;164.589;594
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;H2;7;168.666;180.537;4017
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;H1;13.3;194.148;220.062;7940
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;H4;4.4;149.687;156.335;6017
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;H3;6.2;168.462;178.86;4070
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;H6;2.3;162.243;165.949;2312
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;P0;1.5;264.862;268.841;3289
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;H5;4.1;181.144;188.557;2035
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;P2;-2.2;209.047;204.54;3067
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;P1;-1.8;261.176;256.537;3300
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;P4;-2.2;200.363;195.943;1282
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;P3;-2.2;246.486;240.994;2449
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;P6;-0.8;189.02;187.542;3747
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;P5;0.8;171.056;172.364;2394
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;X0;0.4;213.675;214.449;4831
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;X2;1.9;186.839;190.415;2298
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;G7;14.3;179.927;205.733;480
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;X1;-0.2;177.142;176.833;4603
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;G6;13;183.933;207.841;453
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;X3;15.5;114.317;132.031;2640
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;O7;-0.7;217.386;215.885;5706
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;O6;-0.2;169.96;169.695;7252
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;O9;-1.6;171.355;168.54;6512
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;O8;-4.1;196.001;187.903;5821
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;G1;8.6;181.121;196.733;346
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;G0;8.7;186.803;203.021;762
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;G3;11.5;183.823;204.981;228
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;G2;9.8;186.875;205.117;1033
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;G5;17.8;170.055;200.34;242
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;S3;-1;173.853;172.071;1523
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;G4;14;180.526;205.889;300
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;S2;-1.3;185.14;182.722;2029
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;S5;2.5;262.397;269.084;370
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;S4;4.7;198.082;207.392;1554
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;S6;6.5;272.758;290.602;200
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;S9;2.7;364.082;373.837;74
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;K1;12.9;205.389;231.905;11062
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;K0;11.5;223.911;249.554;7272
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;S1;-1.4;153.4;151.269;2790
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;S0;-2.2;145.193;141.981;1911
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;J9;-5.3;124.921;118.26;1522
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;B2;14.9;206.407;237.162;1439
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;B1;16.4;212.707;247.673;1321
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;B4;14.5;203.264;232.719;1652
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;B3;18.5;209.881;248.702;945
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;B6;8.8;244.64;266.174;90
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;B5;10.7;225.752;249.998;1446
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;J2;-2.8;139.41;135.487;1956
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;B7;6;243.448;258.128;470
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;J1;-2.7;131.213;127.605;2960
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;J4;-6.7;149.373;139.345;2856
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;J3;-2;149.106;146.128;4241
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;J6;-8.9;133.94;122.012;1618
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;J5;-3.9;144.302;138.694;2612
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;J8;-1.6;133.642;131.529;3605
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;R2;-1.8;160.693;157.832;1191
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;J7;1.4;133.185;135.056;5707
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;B0;18.9;209.136;248.657;447
prtotAdjust_FR_rcp85_HadGEM2-ES_RegCM4-6_ADAMONT_seassum_1971-2099_JJA.nc;R1;-2.3;187.053;182.809;1460
